course_id,course_title,slug,domain,level,language,course_format,duration_hours,price_inr,trainer_id,mapped_skill_ids,ai_generated_summary,has_ai_tutor,has_gamified_assessment,certificate_enabled,rating,enrollment_count,status,created_at
CRS029632,Data Science Beginner Mastery Program 29632,data-science-beginner-mastery-program-29632-29632,Data Science,Beginner,Hindi,Hybrid,2,24999,USR007082,SKL00118|SKL00479|SKL00330|SKL00497|SKL00336,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.6,4844,Published,2025-07-01
CRS029633,Governance Intermediate Mastery Program 29633,governance-intermediate-mastery-program-29633-29633,Governance,Intermediate,Marathi,Cohort-based,2,499,USR001139,SKL00448|SKL00285|SKL00200|SKL00489|SKL00326|SKL00153,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.8,3949,Published,2024-07-07
CRS029634,Sales Advanced Mastery Program 29634,sales-advanced-mastery-program-29634-29634,Sales,Advanced,Hindi,Hybrid,40,24999,USR026954,SKL00289|SKL00056|SKL00073|SKL00203|SKL00363,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.7,8343,Draft,2026-04-06
CRS029635,HR Beginner Mastery Program 29635,hr-beginner-mastery-program-29635-29635,HR,Beginner,Marathi,Simulation Lab,2,999,USR009671,SKL00424|SKL00298|SKL00263|SKL00104,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.6,1407,Published,2025-05-23
CRS029636,Data Science Advanced Mastery Program 29636,data-science-advanced-mastery-program-29636-29636,Data Science,Advanced,Gujarati,Simulation Lab,24,14999,USR006458,SKL00099|SKL00190|SKL00020,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.9,4889,Draft,2024-12-23
CRS029637,Quality Management Expert Mastery Program 29637,quality-management-expert-mastery-program-29637-29637,Quality Management,Expert,Kannada,Cohort-based,12,4999,USR010247,SKL00099|SKL00418|SKL00149|SKL00397|SKL00383|SKL00290,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.5,3683,Under Review,2024-10-07
CRS029638,Manufacturing Advanced Mastery Program 29638,manufacturing-advanced-mastery-program-29638-29638,Manufacturing,Advanced,English,Cohort-based,16,0,USR027940,SKL00210|SKL00173|SKL00275|SKL00291|SKL00353,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.5,8127,Archived,2025-08-30
CRS029639,Digital Marketing Beginner Mastery Program 29639,digital-marketing-beginner-mastery-program-29639-29639,Digital Marketing,Beginner,Hindi,Simulation Lab,40,14999,USR041969,SKL00186|SKL00083,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.6,4602,Draft,2024-07-31
CRS029640,Project Management Expert Mastery Program 29640,project-management-expert-mastery-program-29640-29640,Project Management,Expert,French,Simulation Lab,6,49999,USR009560,SKL00330|SKL00086|SKL00253|SKL00014|SKL00479|SKL00335,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.7,7269,Under Review,2025-09-03
CRS029641,Manufacturing Advanced Mastery Program 29641,manufacturing-advanced-mastery-program-29641-29641,Manufacturing,Advanced,Tamil,Cohort-based,60,24999,USR028025,SKL00232|SKL00462,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,3.8,8169,Published,2026-01-27
CRS029642,Manufacturing Advanced Mastery Program 29642,manufacturing-advanced-mastery-program-29642-29642,Manufacturing,Advanced,French,Hybrid,8,4999,USR030406,SKL00496|SKL00235|SKL00023|SKL00373,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.8,2826,Archived,2024-12-27
CRS029643,Manufacturing Advanced Mastery Program 29643,manufacturing-advanced-mastery-program-29643-29643,Manufacturing,Advanced,Bengali,Cohort-based,4,14999,USR002928,SKL00256|SKL00015|SKL00094,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.5,5288,Archived,2025-07-01
CRS029644,Project Management Beginner Mastery Program 29644,project-management-beginner-mastery-program-29644-29644,Project Management,Beginner,Tamil,Live Instructor-led,24,24999,USR003682,SKL00344|SKL00213|SKL00353|SKL00362,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,5.0,1344,Draft,2024-10-14
CRS029645,Project Management Expert Mastery Program 29645,project-management-expert-mastery-program-29645-29645,Project Management,Expert,Arabic,Self-paced,16,24999,USR000561,SKL00290|SKL00100|SKL00243,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.1,5942,Under Review,2025-10-23
CRS029646,Cybersecurity Expert Mastery Program 29646,cybersecurity-expert-mastery-program-29646-29646,Cybersecurity,Expert,Tamil,Microlearning,8,9999,USR024905,SKL00353|SKL00068|SKL00465,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,5.0,5800,Draft,2026-04-03
CRS029647,Digital Marketing Advanced Mastery Program 29647,digital-marketing-advanced-mastery-program-29647-29647,Digital Marketing,Advanced,Hindi,Hybrid,2,24999,USR003009,SKL00466|SKL00476|SKL00151,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.4,4260,Under Review,2024-12-02
CRS029648,Project Management Beginner Mastery Program 29648,project-management-beginner-mastery-program-29648-29648,Project Management,Beginner,English,Hybrid,80,999,USR000621,SKL00044|SKL00429|SKL00329,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.5,7956,Published,2025-01-22
CRS029649,HR Beginner Mastery Program 29649,hr-beginner-mastery-program-29649-29649,HR,Beginner,Bengali,Self-paced,24,49999,USR026463,SKL00399|SKL00190|SKL00147,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.3,83,Draft,2025-07-15
CRS029650,Manufacturing Intermediate Mastery Program 29650,manufacturing-intermediate-mastery-program-29650-29650,Manufacturing,Intermediate,Hindi,Live Instructor-led,4,0,USR000802,SKL00015|SKL00140|SKL00377|SKL00073,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.8,8329,Published,2025-03-31
CRS029651,Leadership Expert Mastery Program 29651,leadership-expert-mastery-program-29651-29651,Leadership,Expert,Marathi,Live Instructor-led,80,9999,USR024717,SKL00340|SKL00407,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,5.0,1844,Published,2026-02-09
CRS029652,Quality Management Advanced Mastery Program 29652,quality-management-advanced-mastery-program-29652-29652,Quality Management,Advanced,Arabic,Live Instructor-led,80,14999,USR025725,SKL00001|SKL00327|SKL00496|SKL00007|SKL00181,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.0,2652,Published,2025-12-22
CRS029653,Quality Management Expert Mastery Program 29653,quality-management-expert-mastery-program-29653-29653,Quality Management,Expert,Telugu,Simulation Lab,60,999,USR043945,SKL00332|SKL00239|SKL00486,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.4,8619,Draft,2025-09-09
CRS029654,Governance Expert Mastery Program 29654,governance-expert-mastery-program-29654-29654,Governance,Expert,French,Simulation Lab,40,24999,USR036507,SKL00330|SKL00131,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.2,755,Published,2025-08-17
CRS029655,Project Management Intermediate Mastery Program 29655,project-management-intermediate-mastery-program-29655-29655,Project Management,Intermediate,French,Simulation Lab,8,9999,USR022981,SKL00462|SKL00173|SKL00061|SKL00201,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,5.0,3915,Under Review,2024-06-05
CRS029656,Sales Expert Mastery Program 29656,sales-expert-mastery-program-29656-29656,Sales,Expert,Kannada,Simulation Lab,4,4999,USR032263,SKL00308|SKL00216|SKL00049|SKL00339|SKL00120,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.8,5600,Draft,2024-09-01
CRS029657,Digital Marketing Beginner Mastery Program 29657,digital-marketing-beginner-mastery-program-29657-29657,Digital Marketing,Beginner,Kannada,Self-paced,4,49999,USR044849,SKL00140|SKL00124|SKL00485|SKL00455|SKL00311,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,4.4,7745,Draft,2025-10-23
CRS029658,AI Advanced Mastery Program 29658,ai-advanced-mastery-program-29658-29658,AI,Advanced,Telugu,Simulation Lab,6,14999,USR026694,SKL00010|SKL00498|SKL00362|SKL00438|SKL00189,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.4,5371,Published,2026-01-04
CRS029659,AI Advanced Mastery Program 29659,ai-advanced-mastery-program-29659-29659,AI,Advanced,Telugu,Cohort-based,16,499,USR006998,SKL00271|SKL00184,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.9,2666,Published,2025-01-05
CRS029660,Finance Advanced Mastery Program 29660,finance-advanced-mastery-program-29660-29660,Finance,Advanced,Bengali,Self-paced,4,0,USR027874,SKL00211|SKL00147|SKL00385|SKL00187,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.3,957,Archived,2025-07-07
CRS029661,Cloud Intermediate Mastery Program 29661,cloud-intermediate-mastery-program-29661-29661,Cloud,Intermediate,Gujarati,Hybrid,2,14999,USR011971,SKL00039|SKL00341|SKL00162|SKL00293|SKL00355,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.0,7838,Archived,2025-06-05
CRS029662,Full Stack Beginner Mastery Program 29662,full-stack-beginner-mastery-program-29662-29662,Full Stack,Beginner,Marathi,Hybrid,24,14999,USR004280,SKL00428|SKL00365|SKL00415|SKL00093|SKL00141,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.4,9866,Published,2025-08-16
CRS029663,AI Advanced Mastery Program 29663,ai-advanced-mastery-program-29663-29663,AI,Advanced,Gujarati,Live Instructor-led,2,499,USR007935,SKL00063|SKL00331,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.3,1239,Draft,2025-04-08
CRS029664,Full Stack Advanced Mastery Program 29664,full-stack-advanced-mastery-program-29664-29664,Full Stack,Advanced,Gujarati,Simulation Lab,4,49999,USR042122,SKL00351|SKL00104|SKL00203,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.2,6405,Under Review,2024-12-31
