thread_id,category,course_id,created_by_user_id,title,description,reply_count,accepted_answer_user_id,ai_answer_generated,status,created_at
FRM005711,Career Guidance,CRS036292,USR005189,How to solve a practical challenge in Governance? #5711,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",292,USR020800,True,Open,2025-12-18
FRM005712,Career Guidance,CRS021385,USR011272,How to solve a practical challenge in Manufacturing? #5712,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",288,USR002938,True,Pinned,2026-03-12
FRM005713,AI Forum,CRS022654,USR018458,How to solve a practical challenge in Quality Management? #5713,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",135,USR047776,True,Closed,2026-01-30
FRM005714,AI Forum,CRS009503,USR046735,How to solve a practical challenge in Finance? #5714,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",32,USR022676,False,Closed,2026-04-03
FRM005715,AI Forum,CRS023323,USR006449,How to solve a practical challenge in Data Science? #5715,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",237,,True,Pinned,2026-01-11
FRM005716,Assessment Help,,USR028446,How to solve a practical challenge in Leadership? #5716,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",278,,True,Closed,2026-02-18
FRM005717,AI Forum,CRS003523,USR042082,How to solve a practical challenge in Finance? #5717,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",116,USR009215,True,Resolved,2026-05-05
FRM005718,Assessment Help,,USR000343,How to solve a practical challenge in Leadership? #5718,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",68,USR045509,False,Open,2026-05-12
FRM005719,AI Forum,CRS015169,USR019284,How to solve a practical challenge in Healthcare? #5719,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",220,USR026546,True,Resolved,2026-01-17
FRM005720,Trainer Q&A,CRS029129,USR025483,How to solve a practical challenge in Cybersecurity? #5720,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",108,USR005035,True,Open,2025-11-25
FRM005721,Career Guidance,,USR031444,How to solve a practical challenge in Full Stack? #5721,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",160,USR001268,False,Closed,2026-03-26
FRM005722,Assessment Help,CRS021173,USR003699,How to solve a practical challenge in Project Management? #5722,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",178,,True,Resolved,2026-01-17
FRM005723,Career Guidance,,USR006056,How to solve a practical challenge in Healthcare? #5723,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",105,,True,Resolved,2026-04-17
FRM005724,Trainer Q&A,CRS010975,USR002648,How to solve a practical challenge in Quality Management? #5724,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",138,USR013727,True,Resolved,2025-12-20
FRM005725,Industry Discussion,CRS046897,USR029902,How to solve a practical challenge in Cybersecurity? #5725,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",9,USR014504,False,Closed,2026-05-12
FRM005726,AI Forum,CRS041231,USR004406,How to solve a practical challenge in Digital Marketing? #5726,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",240,,False,Closed,2025-11-18
FRM005727,Career Guidance,CRS021214,USR043204,How to solve a practical challenge in Digital Marketing? #5727,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",268,,False,Open,2025-12-26
FRM005728,Industry Discussion,CRS033590,USR046310,How to solve a practical challenge in Governance? #5728,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",211,,True,Pinned,2026-03-09
FRM005729,Assessment Help,CRS009263,USR005424,How to solve a practical challenge in AI? #5729,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",270,USR043517,True,Resolved,2026-01-02
FRM005730,Career Guidance,CRS006542,USR006437,How to solve a practical challenge in Project Management? #5730,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",49,USR023791,True,Pinned,2025-11-26
FRM005731,Trainer Q&A,,USR045379,How to solve a practical challenge in Sales? #5731,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",190,USR036999,True,Resolved,2026-02-09
FRM005732,Trainer Q&A,CRS037822,USR021427,How to solve a practical challenge in Leadership? #5732,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",237,USR011465,True,Pinned,2026-05-10
FRM005733,Career Guidance,CRS018553,USR042633,How to solve a practical challenge in Digital Marketing? #5733,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",97,,True,Resolved,2026-01-29
FRM005734,Doubt Solving,CRS018041,USR004919,How to solve a practical challenge in Healthcare? #5734,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",99,USR015284,True,Open,2026-02-15
FRM005735,Assessment Help,,USR036833,How to solve a practical challenge in Quality Management? #5735,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",55,USR027085,True,Closed,2025-11-23
FRM005736,Trainer Q&A,CRS002460,USR048850,How to solve a practical challenge in Leadership? #5736,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",61,USR000504,False,Closed,2026-03-10
FRM005737,Trainer Q&A,,USR027212,How to solve a practical challenge in Leadership? #5737,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",218,USR031659,True,Closed,2026-03-25
FRM005738,AI Forum,CRS033752,USR046777,How to solve a practical challenge in Manufacturing? #5738,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",117,USR041626,False,Resolved,2025-11-15
FRM005739,Project Help,,USR000586,How to solve a practical challenge in Project Management? #5739,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",104,,True,Resolved,2025-12-14
FRM005740,Assessment Help,,USR000892,How to solve a practical challenge in Digital Marketing? #5740,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",24,USR036143,False,Resolved,2026-02-17
FRM005741,Project Help,CRS025742,USR016527,How to solve a practical challenge in Cloud? #5741,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",71,USR041099,True,Resolved,2026-01-08
FRM005742,Doubt Solving,CRS006708,USR015872,How to solve a practical challenge in Data Science? #5742,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",10,,True,Closed,2025-12-24
FRM005743,Assessment Help,CRS039211,USR008008,How to solve a practical challenge in Manufacturing? #5743,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",281,,True,Pinned,2026-03-16
FRM005744,Project Help,CRS032843,USR044995,How to solve a practical challenge in Cloud? #5744,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",268,USR030845,True,Pinned,2026-04-28
FRM005745,AI Forum,,USR004240,How to solve a practical challenge in Finance? #5745,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",131,,True,Resolved,2026-03-26
FRM005746,Assessment Help,CRS020348,USR029809,How to solve a practical challenge in Cloud? #5746,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",62,USR029297,False,Closed,2026-03-29
FRM005747,Project Help,,USR049948,How to solve a practical challenge in Governance? #5747,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",249,USR013634,True,Closed,2025-12-14
FRM005748,Trainer Q&A,CRS027910,USR037473,How to solve a practical challenge in Data Science? #5748,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",166,,True,Open,2026-04-19
FRM005749,Industry Discussion,CRS041001,USR045557,How to solve a practical challenge in Full Stack? #5749,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",162,,True,Resolved,2026-04-11
FRM005750,Doubt Solving,CRS049579,USR013273,How to solve a practical challenge in Full Stack? #5750,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",278,,False,Open,2025-11-16
FRM005751,Industry Discussion,CRS012541,USR029885,How to solve a practical challenge in Manufacturing? #5751,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",68,USR012584,False,Open,2026-01-11
FRM005752,Doubt Solving,CRS026235,USR025222,How to solve a practical challenge in Full Stack? #5752,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",97,,True,Pinned,2025-12-01
FRM005753,Industry Discussion,CRS003529,USR030004,How to solve a practical challenge in Quality Management? #5753,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",206,USR044093,False,Resolved,2026-04-05
FRM005754,AI Forum,,USR015845,How to solve a practical challenge in Data Science? #5754,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",120,USR006169,True,Pinned,2026-04-26
FRM005755,Assessment Help,CRS030889,USR019283,How to solve a practical challenge in Quality Management? #5755,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",260,USR024151,False,Closed,2026-04-24
